Geo Point;Geo Shape;gml_id;id;id_troncon;annee_debut;annee_fin;nb_accident;nb_tue;nb_bh;nb_bnh;wms_time
48.14499693092644, -1.782848410246006;"{""coordinates"": [-1.782848410246006, 48.14499693092644], ""type"": ""Point""}";accident_horsintersection_cumul5.1023;1023;19682;2013;2017;1;0;1;2;2017-01-01T01:00:00+01:00
48.12604798036812, -1.7727480395032449;"{""coordinates"": [-1.772748039503245, 48.12604798036812], ""type"": ""Point""}";accident_horsintersection_cumul5.1028;1028;19841;2013;2017;1;0;2;0;2017-01-01T01:00:00+01:00
48.12670850368419, -1.7763712556443643;"{""coordinates"": [-1.776371255644364, 48.12670850368419], ""type"": ""Point""}";accident_horsintersection_cumul5.1029;1029;19847;2013;2017;1;0;1;0;2017-01-01T01:00:00+01:00
48.15024110864116, -1.7307614067586525;"{""coordinates"": [-1.730761406758653, 48.15024110864116], ""type"": ""Point""}";accident_horsintersection_cumul5.1033;1033;20590;2013;2017;1;0;1;0;2017-01-01T01:00:00+01:00
48.146289534424014, -1.6989870612459803;"{""coordinates"": [-1.69898706124598, 48.146289534424014], ""type"": ""Point""}";accident_horsintersection_cumul5.1041;1041;24175;2013;2017;1;0;1;0;2017-01-01T01:00:00+01:00
48.156188079102215, -1.7032351734022761;"{""coordinates"": [-1.703235173402276, 48.156188079102215], ""type"": ""Point""}";accident_horsintersection_cumul5.1042;1042;24178;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.15614235537117, -1.703452014303375;"{""coordinates"": [-1.703452014303375, 48.15614235537117], ""type"": ""Point""}";accident_horsintersection_cumul5.1045;1045;24185;2013;2017;2;0;0;3;2017-01-01T01:00:00+01:00
48.12586277731655, -1.7426431700078777;"{""coordinates"": [-1.742643170007878, 48.12586277731655], ""type"": ""Point""}";accident_horsintersection_cumul5.1051;1051;26025;2013;2017;1;0;1;0;2017-01-01T01:00:00+01:00
48.08412879744204, -1.6230645993470547;"{""coordinates"": [-1.623064599347055, 48.08412879744204], ""type"": ""Point""}";accident_horsintersection_cumul5.1060;1060;27835;2013;2017;1;1;0;0;2017-01-01T01:00:00+01:00
48.163181089612955, -1.6754316002049907;"{""coordinates"": [-1.675431600204991, 48.163181089612955], ""type"": ""Point""}";accident_horsintersection_cumul5.1063;1063;28033;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.16158376515455, -1.6545610670290294;"{""coordinates"": [-1.654561067029029, 48.16158376515455], ""type"": ""Point""}";accident_horsintersection_cumul5.1066;1066;28646;2013;2017;1;0;1;2;2017-01-01T01:00:00+01:00
48.14155510054576, -1.6727085876362722;"{""coordinates"": [-1.672708587636272, 48.14155510054576], ""type"": ""Point""}";accident_horsintersection_cumul5.1083;1083;30023;2013;2017;1;0;1;0;2017-01-01T01:00:00+01:00
48.15688900335962, -1.6873211497249414;"{""coordinates"": [-1.687321149724941, 48.15688900335962], ""type"": ""Point""}";accident_horsintersection_cumul5.1087;1087;30414;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.15200165295451, -1.6839042934731965;"{""coordinates"": [-1.683904293473196, 48.15200165295451], ""type"": ""Point""}";accident_horsintersection_cumul5.1088;1088;30512;2013;2017;1;0;1;0;2017-01-01T01:00:00+01:00
48.14709720432039, -1.6833263970980135;"{""coordinates"": [-1.683326397098013, 48.14709720432039], ""type"": ""Point""}";accident_horsintersection_cumul5.1090;1090;30749;2013;2017;1;1;0;0;2017-01-01T01:00:00+01:00
48.13772739643871, -1.6867166498638706;"{""coordinates"": [-1.686716649863871, 48.13772739643871], ""type"": ""Point""}";accident_horsintersection_cumul5.1097;1097;31312;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.1577948044335, -1.7042838470101707;"{""coordinates"": [-1.704283847010171, 48.1577948044335], ""type"": ""Point""}";accident_horsintersection_cumul5.1116;1116;31514;2013;2017;1;0;0;2;2017-01-01T01:00:00+01:00
48.135447404446154, -1.6946525316785628;"{""coordinates"": [-1.694652531678563, 48.135447404446154], ""type"": ""Point""}";accident_horsintersection_cumul5.1122;1122;31549;2013;2017;1;0;1;0;2017-01-01T01:00:00+01:00
48.14018034948252, -1.6942813456165497;"{""coordinates"": [-1.69428134561655, 48.14018034948252], ""type"": ""Point""}";accident_horsintersection_cumul5.1124;1124;31551;2013;2017;1;0;1;3;2017-01-01T01:00:00+01:00
48.139638312590755, -1.697344551609622;"{""coordinates"": [-1.697344551609622, 48.139638312590755], ""type"": ""Point""}";accident_horsintersection_cumul5.1125;1125;31553;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.137017444697115, -1.6930076666166904;"{""coordinates"": [-1.69300766661669, 48.137017444697115], ""type"": ""Point""}";accident_horsintersection_cumul5.1128;1128;31558;2013;2017;2;0;0;4;2017-01-01T01:00:00+01:00
48.110428745382684, -1.5899422414497526;"{""coordinates"": [-1.589942241449753, 48.110428745382684], ""type"": ""Point""}";accident_horsintersection_cumul5.1158;1158;35086;2013;2017;2;0;0;2;2017-01-01T01:00:00+01:00
48.106945037533904, -1.5984846408099118;"{""coordinates"": [-1.598484640809912, 48.106945037533904], ""type"": ""Point""}";accident_horsintersection_cumul5.1163;1163;35098;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.10742126574077, -1.6165659481068284;"{""coordinates"": [-1.616565948106828, 48.10742126574077], ""type"": ""Point""}";accident_horsintersection_cumul5.1165;1165;35118;2013;2017;2;0;0;3;2017-01-01T01:00:00+01:00
48.11832148645517, -1.6112438469187218;"{""coordinates"": [-1.611243846918722, 48.11832148645517], ""type"": ""Point""}";accident_horsintersection_cumul5.1168;1168;35652;2013;2017;1;0;0;2;2017-01-01T01:00:00+01:00
48.111808576465975, -1.6294616205922818;"{""coordinates"": [-1.629461620592282, 48.111808576465975], ""type"": ""Point""}";accident_horsintersection_cumul5.1187;1187;37211;2013;2017;1;0;0;2;2017-01-01T01:00:00+01:00
48.13972842054597, -1.6271143444643812;"{""coordinates"": [-1.627114344464381, 48.13972842054597], ""type"": ""Point""}";accident_horsintersection_cumul5.1192;1192;37673;2013;2017;1;0;1;0;2017-01-01T01:00:00+01:00
48.14287515556854, -1.621648834591319;"{""coordinates"": [-1.621648834591319, 48.14287515556854], ""type"": ""Point""}";accident_horsintersection_cumul5.1198;1198;37749;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.14039895927708, -1.6285892940674662;"{""coordinates"": [-1.628589294067466, 48.14039895927708], ""type"": ""Point""}";accident_horsintersection_cumul5.1202;1202;37753;2013;2017;1;0;1;0;2017-01-01T01:00:00+01:00
48.114988325963616, -1.5700177909252335;"{""coordinates"": [-1.570017790925234, 48.114988325963616], ""type"": ""Point""}";accident_horsintersection_cumul5.1208;1208;37941;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.115632621491116, -1.5727478781498556;"{""coordinates"": [-1.572747878149856, 48.115632621491116], ""type"": ""Point""}";accident_horsintersection_cumul5.1210;1210;37943;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.13158227053173, -1.5741039208826697;"{""coordinates"": [-1.57410392088267, 48.13158227053173], ""type"": ""Point""}";accident_horsintersection_cumul5.1213;1213;37949;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.114746955069414, -1.5767033836036781;"{""coordinates"": [-1.576703383603678, 48.114746955069414], ""type"": ""Point""}";accident_horsintersection_cumul5.1224;1224;37970;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.14141193499768, -1.584618263965856;"{""coordinates"": [-1.584618263965856, 48.14141193499768], ""type"": ""Point""}";accident_horsintersection_cumul5.1226;1226;38067;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.118367065676, -1.6048761978806958;"{""coordinates"": [-1.604876197880696, 48.118367065676], ""type"": ""Point""}";accident_horsintersection_cumul5.1230;1230;39603;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.11532532345891, -1.620732017412971;"{""coordinates"": [-1.620732017412971, 48.11532532345891], ""type"": ""Point""}";accident_horsintersection_cumul5.1232;1232;39720;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
47.975878573555526, -1.6945826389548195;"{""coordinates"": [-1.69458263895482, 47.975878573555526], ""type"": ""Point""}";accident_horsintersection_cumul5.1234;1234;40377;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
47.97787013324066, -1.6952174155899162;"{""coordinates"": [-1.695217415589916, 47.97787013324066], ""type"": ""Point""}";accident_horsintersection_cumul5.1237;1237;40379;2013;2017;2;0;2;2;2017-01-01T01:00:00+01:00
48.091955087632144, -1.6917678725699783;"{""coordinates"": [-1.691767872569978, 48.091955087632144], ""type"": ""Point""}";accident_horsintersection_cumul5.1250;1250;41653;2013;2017;2;0;0;2;2017-01-01T01:00:00+01:00
48.08656514811157, -1.7002842155501627;"{""coordinates"": [-1.700284215550163, 48.08656514811157], ""type"": ""Point""}";accident_horsintersection_cumul5.1257;1257;41759;2013;2017;1;0;0;2;2017-01-01T01:00:00+01:00
48.0826728039082, -1.7158920833270177;"{""coordinates"": [-1.715892083327018, 48.0826728039082], ""type"": ""Point""}";accident_horsintersection_cumul5.1262;1262;41958;2013;2017;2;0;0;2;2017-01-01T01:00:00+01:00
48.07729484855764, -1.7126188552616415;"{""coordinates"": [-1.712618855261641, 48.07729484855764], ""type"": ""Point""}";accident_horsintersection_cumul5.1264;1264;42030;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.07220671260939, -1.7097402461751623;"{""coordinates"": [-1.709740246175162, 48.07220671260939], ""type"": ""Point""}";accident_horsintersection_cumul5.1266;1266;42043;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.07494213099523, -1.7171340025277932;"{""coordinates"": [-1.717134002527793, 48.07494213099523], ""type"": ""Point""}";accident_horsintersection_cumul5.1267;1267;42057;2013;2017;1;0;0;2;2017-01-01T01:00:00+01:00
48.08774187033651, -1.6942849276708238;"{""coordinates"": [-1.694284927670824, 48.08774187033651], ""type"": ""Point""}";accident_horsintersection_cumul5.1271;1271;42206;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.09155392212721, -1.69200779841152;"{""coordinates"": [-1.69200779841152, 48.09155392212721], ""type"": ""Point""}";accident_horsintersection_cumul5.1273;1273;42239;2013;2017;2;0;0;7;2017-01-01T01:00:00+01:00
48.0715943898943, -1.7124633524261696;"{""coordinates"": [-1.71246335242617, 48.0715943898943], ""type"": ""Point""}";accident_horsintersection_cumul5.1280;1280;42685;2013;2017;1;1;0;0;2017-01-01T01:00:00+01:00
48.09279907755731, -1.692188552489208;"{""coordinates"": [-1.692188552489208, 48.09279907755731], ""type"": ""Point""}";accident_horsintersection_cumul5.1282;1282;42784;2013;2017;1;0;1;0;2017-01-01T01:00:00+01:00
48.116289461569416, -1.6672881326533735;"{""coordinates"": [-1.667288132653374, 48.116289461569416], ""type"": ""Point""}";accident_horsintersection_cumul5.1294;1294;43039;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.10950985478271, -1.6928414369031208;"{""coordinates"": [-1.692841436903121, 48.10950985478271], ""type"": ""Point""}";accident_horsintersection_cumul5.1301;1301;43451;2013;2017;1;0;1;0;2017-01-01T01:00:00+01:00
48.11547726019473, -1.6870259608394498;"{""coordinates"": [-1.68702596083945, 48.11547726019473], ""type"": ""Point""}";accident_horsintersection_cumul5.1303;1303;43458;2013;2017;1;0;0;3;2017-01-01T01:00:00+01:00
48.107943710275514, -1.7140033096329927;"{""coordinates"": [-1.714003309632993, 48.107943710275514], ""type"": ""Point""}";accident_horsintersection_cumul5.1306;1306;43481;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.11158751769899, -1.6843697606864954;"{""coordinates"": [-1.684369760686495, 48.11158751769899], ""type"": ""Point""}";accident_horsintersection_cumul5.1313;1313;43526;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.10999326098198, -1.6854454459127057;"{""coordinates"": [-1.685445445912706, 48.10999326098198], ""type"": ""Point""}";accident_horsintersection_cumul5.1316;1316;43572;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.10802073540603, -1.6930389137836037;"{""coordinates"": [-1.693038913783604, 48.10802073540603], ""type"": ""Point""}";accident_horsintersection_cumul5.1324;1324;43657;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.11774406865658, -1.6770304305655837;"{""coordinates"": [-1.677030430565584, 48.11774406865658], ""type"": ""Point""}";accident_horsintersection_cumul5.1340;1340;43745;2013;2017;2;0;2;0;2017-01-01T01:00:00+01:00
48.11585274792675, -1.6788622519549867;"{""coordinates"": [-1.678862251954987, 48.11585274792675], ""type"": ""Point""}";accident_horsintersection_cumul5.1342;1342;43753;2013;2017;1;0;1;0;2017-01-01T01:00:00+01:00
48.1169777264236, -1.6780834796900437;"{""coordinates"": [-1.678083479690044, 48.1169777264236], ""type"": ""Point""}";accident_horsintersection_cumul5.1343;1343;43753;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.11997667772514, -1.6571224577175256;"{""coordinates"": [-1.657122457717526, 48.11997667772514], ""type"": ""Point""}";accident_horsintersection_cumul5.1350;1350;43918;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.112916874561414, -1.7012966533100804;"{""coordinates"": [-1.70129665331008, 48.112916874561414], ""type"": ""Point""}";accident_horsintersection_cumul5.1351;1351;43970;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.10951723565818, -1.657133773281964;"{""coordinates"": [-1.657133773281964, 48.10951723565818], ""type"": ""Point""}";accident_horsintersection_cumul5.1359;1359;44094;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.10746834063177, -1.6512582046231583;"{""coordinates"": [-1.651258204623158, 48.10746834063177], ""type"": ""Point""}";accident_horsintersection_cumul5.1362;1362;44118;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.13236961564308, -1.634215331124507;"{""coordinates"": [-1.634215331124507, 48.13236961564308], ""type"": ""Point""}";accident_horsintersection_cumul5.1368;1368;44234;2013;2017;1;0;0;2;2017-01-01T01:00:00+01:00
48.12792423447606, -1.664551001466103;"{""coordinates"": [-1.664551001466103, 48.12792423447606], ""type"": ""Point""}";accident_horsintersection_cumul5.1369;1369;44304;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.105621219640796, -1.6776298400191605;"{""coordinates"": [-1.67762984001916, 48.105621219640796], ""type"": ""Point""}";accident_horsintersection_cumul5.1387;1387;44516;2013;2017;3;0;1;2;2017-01-01T01:00:00+01:00
48.11066056939983, -1.6686524639488163;"{""coordinates"": [-1.668652463948816, 48.11066056939983], ""type"": ""Point""}";accident_horsintersection_cumul5.1394;1394;44578;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.11538773530308, -1.6557849625590615;"{""coordinates"": [-1.655784962559061, 48.11538773530308], ""type"": ""Point""}";accident_horsintersection_cumul5.1404;1404;44702;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.11259006362232, -1.656339547368677;"{""coordinates"": [-1.656339547368677, 48.11259006362232], ""type"": ""Point""}";accident_horsintersection_cumul5.1405;1405;44711;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.12264936163871, -1.7037812121179041;"{""coordinates"": [-1.703781212117904, 48.12264936163871], ""type"": ""Point""}";accident_horsintersection_cumul5.1407;1407;44742;2013;2017;1;0;0;1;2017-01-01T01:00:00+01:00
48.12144562310884, -1.7123912448402365;"{""coordinates"": [-1.712391244840237, 48.12144562310884], ""type"": ""Point""}";accident_horsintersection_cumul5.1410;1410;44822;2013;2017;1;0;2;0;2017-01-01T01:00:00+01:00
